user,level,department,knowledge,knowledge2,knowledge3,sername,email,password,smtp,active
user999,-5,STRATEGY,STRATEGY,STRATEGY,STRATEGY,user999_-5_STRATEGY,user999_-5_STRATEGY@eknowedge.com,user999_-5_STRATEGY,192.168.1.108,Y
user1000,-5,TECHNOLOGY,TECHNOLOGY,TECHNOLOGY,TECHNOLOGY,user1000_-5_TECHNOLOGY,user1000_-5_TECHNOLOGY@eknowedge.com,user1000_-5_TECHNOLOGY,192.168.1.108,Y
user1001,-5,OPERATIONS,OPERATIONS,OPERATIONS,OPERATIONS,user1001_-5_OPERATIONS,user1001_-5_OPERATIONS@eknowedge.com,user1001_-5_OPERATIONS,192.168.1.108,Y
user1002,-5,SALES,SALES,SALES,SALES,user1002_-5_SALES,user1002_-5_SALES@eknowedge.com,user1002_-5_SALES,192.168.1.108,Y
user1003,-5,MARKETING,MARKETING,MARKETING,MARKETING,user1003_-5_MARKETING,user1003_-5_MARKETING@eknowedge.com,user1003_-5_MARKETING,192.168.1.108,Y
user1004,-5,SUPPORT,SUPPORT,SUPPORT,SUPPORT,user1004_-5_SUPPORT,user1004_-5_SUPPORT@eknowedge.com,user1004_-5_SUPPORT,192.168.1.108,Y
user1005,-5,STRATEGY,STRATEGY,STRATEGY,STRATEGY,user1005_-5_STRATEGY,user1005_-5_STRATEGY@eknowedge.com,user1005_-5_STRATEGY,192.168.1.108,Y
user1006,-5,PROVIDERS,PROVIDERS,PROVIDERS,PROVIDERS,user1006_-5_PROVIDERS,user1006_-5_PROVIDERS@eknowedge.com,user1006_-5_PROVIDERS,192.168.1.108,Y
user1007,-5,TECHNOLOGY,TECHNOLOGY,TECHNOLOGY,TECHNOLOGY,user1007_-5_TECHNOLOGY,user1007_-5_TECHNOLOGY@eknowedge.com,user1007_-5_TECHNOLOGY,192.168.1.108,Y
user1008,-5,OPERATIONS,OPERATIONS,OPERATIONS,OPERATIONS,user1008_-5_OPERATIONS,user1008_-5_OPERATIONS@eknowedge.com,user1008_-5_OPERATIONS,192.168.1.108,Y
user1009,-5,SALES,SALES,SALES,SALES,user1009_-5_SALES,user1009_-5_SALES@eknowedge.com,user1009_-5_SALES,192.168.1.108,Y
user1010,-5,MARKETING,MARKETING,MARKETING,MARKETING,user1010_-5_MARKETING,user1010_-5_MARKETING@eknowedge.com,user1010_-5_MARKETING,192.168.1.108,Y
user1011,-5,SUPPORT,SUPPORT,SUPPORT,SUPPORT,user1011_-5_SUPPORT,user1011_-5_SUPPORT@eknowedge.com,user1011_-5_SUPPORT,192.168.1.108,Y
user1012,-5,STRATEGY,STRATEGY,STRATEGY,STRATEGY,user1012_-5_STRATEGY,user1012_-5_STRATEGY@eknowedge.com,user1012_-5_STRATEGY,192.168.1.108,Y
user1013,-5,TECHNOLOGY,TECHNOLOGY,TECHNOLOGY,TECHNOLOGY,user1013_-5_TECHNOLOGY,user1013_-5_TECHNOLOGY@eknowedge.com,user1013_-5_TECHNOLOGY,192.168.1.108,Y
user1014,-5,OPERATIONS,OPERATIONS,OPERATIONS,OPERATIONS,user1014_-5_OPERATIONS,user1014_-5_OPERATIONS@eknowedge.com,user1014_-5_OPERATIONS,192.168.1.108,Y
user1015,-5,SALES,SALES,SALES,SALES,user1015_-5_SALES,user1015_-5_SALES@eknowedge.com,user1015_-5_SALES,192.168.1.108,Y
user1016,-5,MARKETING,MARKETING,MARKETING,MARKETING,user1016_-5_MARKETING,user1016_-5_MARKETING@eknowedge.com,user1016_-5_MARKETING,192.168.1.108,Y
user1017,-5,SUPPORT,SUPPORT,SUPPORT,SUPPORT,user1017_-5_SUPPORT,user1017_-5_SUPPORT@eknowedge.com,user1017_-5_SUPPORT,192.168.1.108,Y
user1018,-5,STRATEGY,STRATEGY,STRATEGY,STRATEGY,user1018_-5_STRATEGY,user1018_-5_STRATEGY@eknowedge.com,user1018_-5_STRATEGY,192.168.1.108,Y
user1019,-5,PROVIDERS,PROVIDERS,PROVIDERS,PROVIDERS,user1019_-5_PROVIDERS,user1019_-5_PROVIDERS@eknowedge.com,user1019_-5_PROVIDERS,192.168.1.108,Y
user1020,-5,TECHNOLOGY,TECHNOLOGY,TECHNOLOGY,TECHNOLOGY,user1020_-5_TECHNOLOGY,user1020_-5_TECHNOLOGY@eknowedge.com,user1020_-5_TECHNOLOGY,192.168.1.108,Y
user1021,-5,OPERATIONS,OPERATIONS,OPERATIONS,OPERATIONS,user1021_-5_OPERATIONS,user1021_-5_OPERATIONS@eknowedge.com,user1021_-5_OPERATIONS,192.168.1.108,Y
user1022,-5,SALES,SALES,SALES,SALES,user1022_-5_SALES,user1022_-5_SALES@eknowedge.com,user1022_-5_SALES,192.168.1.108,Y
user1023,-5,MARKETING,MARKETING,MARKETING,MARKETING,user1023_-5_MARKETING,user1023_-5_MARKETING@eknowedge.com,user1023_-5_MARKETING,192.168.1.108,Y
user1024,-5,SUPPORT,SUPPORT,SUPPORT,SUPPORT,user1024_-5_SUPPORT,user1024_-5_SUPPORT@eknowedge.com,user1024_-5_SUPPORT,192.168.1.108,Y
user1025,-5,STRATEGY,STRATEGY,STRATEGY,STRATEGY,user1025_-5_STRATEGY,user1025_-5_STRATEGY@eknowedge.com,user1025_-5_STRATEGY,192.168.1.108,Y
user1026,-5,TECHNOLOGY,TECHNOLOGY,TECHNOLOGY,TECHNOLOGY,user1026_-5_TECHNOLOGY,user1026_-5_TECHNOLOGY@eknowedge.com,user1026_-5_TECHNOLOGY,192.168.1.108,Y
user1027,-5,OPERATIONS,OPERATIONS,OPERATIONS,OPERATIONS,user1027_-5_OPERATIONS,user1027_-5_OPERATIONS@eknowedge.com,user1027_-5_OPERATIONS,192.168.1.108,Y
user1028,-5,SALES,SALES,SALES,SALES,user1028_-5_SALES,user1028_-5_SALES@eknowedge.com,user1028_-5_SALES,192.168.1.108,Y
user1029,-5,MARKETING,MARKETING,MARKETING,MARKETING,user1029_-5_MARKETING,user1029_-5_MARKETING@eknowedge.com,user1029_-5_MARKETING,192.168.1.108,Y
user1030,-5,SUPPORT,SUPPORT,SUPPORT,SUPPORT,user1030_-5_SUPPORT,user1030_-5_SUPPORT@eknowedge.com,user1030_-5_SUPPORT,192.168.1.108,Y
user1031,-5,STRATEGY,STRATEGY,STRATEGY,STRATEGY,user1031_-5_STRATEGY,user1031_-5_STRATEGY@eknowedge.com,user1031_-5_STRATEGY,192.168.1.108,Y
user1032,-5,PROVIDERS,PROVIDERS,PROVIDERS,PROVIDERS,user1032_-5_PROVIDERS,user1032_-5_PROVIDERS@eknowedge.com,user1032_-5_PROVIDERS,192.168.1.108,Y
user1033,-5,TECHNOLOGY,TECHNOLOGY,TECHNOLOGY,TECHNOLOGY,user1033_-5_TECHNOLOGY,user1033_-5_TECHNOLOGY@eknowedge.com,user1033_-5_TECHNOLOGY,192.168.1.108,Y
user1034,-5,OPERATIONS,OPERATIONS,OPERATIONS,OPERATIONS,user1034_-5_OPERATIONS,user1034_-5_OPERATIONS@eknowedge.com,user1034_-5_OPERATIONS,192.168.1.108,Y
user1035,-5,SALES,SALES,SALES,SALES,user1035_-5_SALES,user1035_-5_SALES@eknowedge.com,user1035_-5_SALES,192.168.1.108,Y
user1036,-5,MARKETING,MARKETING,MARKETING,MARKETING,user1036_-5_MARKETING,user1036_-5_MARKETING@eknowedge.com,user1036_-5_MARKETING,192.168.1.108,Y
user1037,-5,SUPPORT,SUPPORT,SUPPORT,SUPPORT,user1037_-5_SUPPORT,user1037_-5_SUPPORT@eknowedge.com,user1037_-5_SUPPORT,192.168.1.108,Y
user1038,-5,STRATEGY,STRATEGY,STRATEGY,STRATEGY,user1038_-5_STRATEGY,user1038_-5_STRATEGY@eknowedge.com,user1038_-5_STRATEGY,192.168.1.108,Y
user1039,-5,TECHNOLOGY,TECHNOLOGY,TECHNOLOGY,TECHNOLOGY,user1039_-5_TECHNOLOGY,user1039_-5_TECHNOLOGY@eknowedge.com,user1039_-5_TECHNOLOGY,192.168.1.108,Y
user1040,-5,OPERATIONS,OPERATIONS,OPERATIONS,OPERATIONS,user1040_-5_OPERATIONS,user1040_-5_OPERATIONS@eknowedge.com,user1040_-5_OPERATIONS,192.168.1.108,Y
user1041,-5,SALES,SALES,SALES,SALES,user1041_-5_SALES,user1041_-5_SALES@eknowedge.com,user1041_-5_SALES,192.168.1.108,Y
user1042,-5,MARKETING,MARKETING,MARKETING,MARKETING,user1042_-5_MARKETING,user1042_-5_MARKETING@eknowedge.com,user1042_-5_MARKETING,192.168.1.108,Y
user1043,-5,SUPPORT,SUPPORT,SUPPORT,SUPPORT,user1043_-5_SUPPORT,user1043_-5_SUPPORT@eknowedge.com,user1043_-5_SUPPORT,192.168.1.108,Y
user1044,-5,STRATEGY,STRATEGY,STRATEGY,STRATEGY,user1044_-5_STRATEGY,user1044_-5_STRATEGY@eknowedge.com,user1044_-5_STRATEGY,192.168.1.108,Y
user1045,-5,PROVIDERS,PROVIDERS,PROVIDERS,PROVIDERS,user1045_-5_PROVIDERS,user1045_-5_PROVIDERS@eknowedge.com,user1045_-5_PROVIDERS,192.168.1.108,Y
user1046,-5,TECHNOLOGY,TECHNOLOGY,TECHNOLOGY,TECHNOLOGY,user1046_-5_TECHNOLOGY,user1046_-5_TECHNOLOGY@eknowedge.com,user1046_-5_TECHNOLOGY,192.168.1.108,Y
user1047,-5,OPERATIONS,OPERATIONS,OPERATIONS,OPERATIONS,user1047_-5_OPERATIONS,user1047_-5_OPERATIONS@eknowedge.com,user1047_-5_OPERATIONS,192.168.1.108,Y
user1048,-5,SALES,SALES,SALES,SALES,user1048_-5_SALES,user1048_-5_SALES@eknowedge.com,user1048_-5_SALES,192.168.1.108,Y
user1049,-5,MARKETING,MARKETING,MARKETING,MARKETING,user1049_-5_MARKETING,user1049_-5_MARKETING@eknowedge.com,user1049_-5_MARKETING,192.168.1.108,Y
user1050,-5,SUPPORT,SUPPORT,SUPPORT,SUPPORT,user1050_-5_SUPPORT,user1050_-5_SUPPORT@eknowedge.com,user1050_-5_SUPPORT,192.168.1.108,Y
user1051,-5,STRATEGY,STRATEGY,STRATEGY,STRATEGY,user1051_-5_STRATEGY,user1051_-5_STRATEGY@eknowedge.com,user1051_-5_STRATEGY,192.168.1.108,Y
user1052,-5,TECHNOLOGY,TECHNOLOGY,TECHNOLOGY,TECHNOLOGY,user1052_-5_TECHNOLOGY,user1052_-5_TECHNOLOGY@eknowedge.com,user1052_-5_TECHNOLOGY,192.168.1.108,Y
user1053,-5,OPERATIONS,OPERATIONS,OPERATIONS,OPERATIONS,user1053_-5_OPERATIONS,user1053_-5_OPERATIONS@eknowedge.com,user1053_-5_OPERATIONS,192.168.1.108,Y
user1054,-5,SALES,SALES,SALES,SALES,user1054_-5_SALES,user1054_-5_SALES@eknowedge.com,user1054_-5_SALES,192.168.1.108,Y
user1055,-5,MARKETING,MARKETING,MARKETING,MARKETING,user1055_-5_MARKETING,user1055_-5_MARKETING@eknowedge.com,user1055_-5_MARKETING,192.168.1.108,Y
user1056,-5,SUPPORT,SUPPORT,SUPPORT,SUPPORT,user1056_-5_SUPPORT,user1056_-5_SUPPORT@eknowedge.com,user1056_-5_SUPPORT,192.168.1.108,Y
user1057,-5,STRATEGY,STRATEGY,STRATEGY,STRATEGY,user1057_-5_STRATEGY,user1057_-5_STRATEGY@eknowedge.com,user1057_-5_STRATEGY,192.168.1.108,Y
user1058,-5,PROVIDERS,PROVIDERS,PROVIDERS,PROVIDERS,user1058_-5_PROVIDERS,user1058_-5_PROVIDERS@eknowedge.com,user1058_-5_PROVIDERS,192.168.1.108,Y
user1059,-5,TECHNOLOGY,TECHNOLOGY,TECHNOLOGY,TECHNOLOGY,user1059_-5_TECHNOLOGY,user1059_-5_TECHNOLOGY@eknowedge.com,user1059_-5_TECHNOLOGY,192.168.1.108,Y
user1060,-5,OPERATIONS,OPERATIONS,OPERATIONS,OPERATIONS,user1060_-5_OPERATIONS,user1060_-5_OPERATIONS@eknowedge.com,user1060_-5_OPERATIONS,192.168.1.108,Y
user1061,-5,SALES,SALES,SALES,SALES,user1061_-5_SALES,user1061_-5_SALES@eknowedge.com,user1061_-5_SALES,192.168.1.108,Y
user1062,-5,MARKETING,MARKETING,MARKETING,MARKETING,user1062_-5_MARKETING,user1062_-5_MARKETING@eknowedge.com,user1062_-5_MARKETING,192.168.1.108,Y
user1063,-5,SUPPORT,SUPPORT,SUPPORT,SUPPORT,user1063_-5_SUPPORT,user1063_-5_SUPPORT@eknowedge.com,user1063_-5_SUPPORT,192.168.1.108,Y
user1064,-5,STRATEGY,STRATEGY,STRATEGY,STRATEGY,user1064_-5_STRATEGY,user1064_-5_STRATEGY@eknowedge.com,user1064_-5_STRATEGY,192.168.1.108,Y
user1065,-5,TECHNOLOGY,TECHNOLOGY,TECHNOLOGY,TECHNOLOGY,user1065_-5_TECHNOLOGY,user1065_-5_TECHNOLOGY@eknowedge.com,user1065_-5_TECHNOLOGY,192.168.1.108,Y
user1066,-5,OPERATIONS,OPERATIONS,OPERATIONS,OPERATIONS,user1066_-5_OPERATIONS,user1066_-5_OPERATIONS@eknowedge.com,user1066_-5_OPERATIONS,192.168.1.108,Y
user1067,-5,SALES,SALES,SALES,SALES,user1067_-5_SALES,user1067_-5_SALES@eknowedge.com,user1067_-5_SALES,192.168.1.108,Y
user1068,-5,MARKETING,MARKETING,MARKETING,MARKETING,user1068_-5_MARKETING,user1068_-5_MARKETING@eknowedge.com,user1068_-5_MARKETING,192.168.1.108,Y
user1069,-5,SUPPORT,SUPPORT,SUPPORT,SUPPORT,user1069_-5_SUPPORT,user1069_-5_SUPPORT@eknowedge.com,user1069_-5_SUPPORT,192.168.1.108,Y
user1070,-5,STRATEGY,STRATEGY,STRATEGY,STRATEGY,user1070_-5_STRATEGY,user1070_-5_STRATEGY@eknowedge.com,user1070_-5_STRATEGY,192.168.1.108,Y
user1071,-5,PROVIDERS,PROVIDERS,PROVIDERS,PROVIDERS,user1071_-5_PROVIDERS,user1071_-5_PROVIDERS@eknowedge.com,user1071_-5_PROVIDERS,192.168.1.108,Y
user1072,-5,TECHNOLOGY,TECHNOLOGY,TECHNOLOGY,TECHNOLOGY,user1072_-5_TECHNOLOGY,user1072_-5_TECHNOLOGY@eknowedge.com,user1072_-5_TECHNOLOGY,192.168.1.108,Y
user1073,-5,OPERATIONS,OPERATIONS,OPERATIONS,OPERATIONS,user1073_-5_OPERATIONS,user1073_-5_OPERATIONS@eknowedge.com,user1073_-5_OPERATIONS,192.168.1.108,Y
user1074,-5,SALES,SALES,SALES,SALES,user1074_-5_SALES,user1074_-5_SALES@eknowedge.com,user1074_-5_SALES,192.168.1.108,Y
user1075,-5,MARKETING,MARKETING,MARKETING,MARKETING,user1075_-5_MARKETING,user1075_-5_MARKETING@eknowedge.com,user1075_-5_MARKETING,192.168.1.108,Y
user1076,-5,SUPPORT,SUPPORT,SUPPORT,SUPPORT,user1076_-5_SUPPORT,user1076_-5_SUPPORT@eknowedge.com,user1076_-5_SUPPORT,192.168.1.108,Y
user1077,-5,STRATEGY,STRATEGY,STRATEGY,STRATEGY,user1077_-5_STRATEGY,user1077_-5_STRATEGY@eknowedge.com,user1077_-5_STRATEGY,192.168.1.108,Y
user1078,-5,TECHNOLOGY,TECHNOLOGY,TECHNOLOGY,TECHNOLOGY,user1078_-5_TECHNOLOGY,user1078_-5_TECHNOLOGY@eknowedge.com,user1078_-5_TECHNOLOGY,192.168.1.108,Y
user1079,-5,OPERATIONS,OPERATIONS,OPERATIONS,OPERATIONS,user1079_-5_OPERATIONS,user1079_-5_OPERATIONS@eknowedge.com,user1079_-5_OPERATIONS,192.168.1.108,Y
user1080,-5,SALES,SALES,SALES,SALES,user1080_-5_SALES,user1080_-5_SALES@eknowedge.com,user1080_-5_SALES,192.168.1.108,Y
user1081,-5,MARKETING,MARKETING,MARKETING,MARKETING,user1081_-5_MARKETING,user1081_-5_MARKETING@eknowedge.com,user1081_-5_MARKETING,192.168.1.108,Y
user1082,-5,SUPPORT,SUPPORT,SUPPORT,SUPPORT,user1082_-5_SUPPORT,user1082_-5_SUPPORT@eknowedge.com,user1082_-5_SUPPORT,192.168.1.108,Y
user1083,-5,STRATEGY,STRATEGY,STRATEGY,STRATEGY,user1083_-5_STRATEGY,user1083_-5_STRATEGY@eknowedge.com,user1083_-5_STRATEGY,192.168.1.108,Y
user1084,-5,PROVIDERS,PROVIDERS,PROVIDERS,PROVIDERS,user1084_-5_PROVIDERS,user1084_-5_PROVIDERS@eknowedge.com,user1084_-5_PROVIDERS,192.168.1.108,Y
user1085,-5,TECHNOLOGY,TECHNOLOGY,TECHNOLOGY,TECHNOLOGY,user1085_-5_TECHNOLOGY,user1085_-5_TECHNOLOGY@eknowedge.com,user1085_-5_TECHNOLOGY,192.168.1.108,Y
user1086,-5,OPERATIONS,OPERATIONS,OPERATIONS,OPERATIONS,user1086_-5_OPERATIONS,user1086_-5_OPERATIONS@eknowedge.com,user1086_-5_OPERATIONS,192.168.1.108,Y
user1087,-5,SALES,SALES,SALES,SALES,user1087_-5_SALES,user1087_-5_SALES@eknowedge.com,user1087_-5_SALES,192.168.1.108,Y
user1088,-5,MARKETING,MARKETING,MARKETING,MARKETING,user1088_-5_MARKETING,user1088_-5_MARKETING@eknowedge.com,user1088_-5_MARKETING,192.168.1.108,Y
user1089,-5,SUPPORT,SUPPORT,SUPPORT,SUPPORT,user1089_-5_SUPPORT,user1089_-5_SUPPORT@eknowedge.com,user1089_-5_SUPPORT,192.168.1.108,Y
user1090,-5,STRATEGY,STRATEGY,STRATEGY,STRATEGY,user1090_-5_STRATEGY,user1090_-5_STRATEGY@eknowedge.com,user1090_-5_STRATEGY,192.168.1.108,Y
user1091,-5,TECHNOLOGY,TECHNOLOGY,TECHNOLOGY,TECHNOLOGY,user1091_-5_TECHNOLOGY,user1091_-5_TECHNOLOGY@eknowedge.com,user1091_-5_TECHNOLOGY,192.168.1.108,Y
user1092,-5,OPERATIONS,OPERATIONS,OPERATIONS,OPERATIONS,user1092_-5_OPERATIONS,user1092_-5_OPERATIONS@eknowedge.com,user1092_-5_OPERATIONS,192.168.1.108,Y
user1093,-5,SALES,SALES,SALES,SALES,user1093_-5_SALES,user1093_-5_SALES@eknowedge.com,user1093_-5_SALES,192.168.1.108,Y
user1094,-5,MARKETING,MARKETING,MARKETING,MARKETING,user1094_-5_MARKETING,user1094_-5_MARKETING@eknowedge.com,user1094_-5_MARKETING,192.168.1.108,Y
user1095,-5,SUPPORT,SUPPORT,SUPPORT,SUPPORT,user1095_-5_SUPPORT,user1095_-5_SUPPORT@eknowedge.com,user1095_-5_SUPPORT,192.168.1.108,Y
user1096,-5,STRATEGY,STRATEGY,STRATEGY,STRATEGY,user1096_-5_STRATEGY,user1096_-5_STRATEGY@eknowedge.com,user1096_-5_STRATEGY,192.168.1.108,Y
user1097,-5,PROVIDERS,PROVIDERS,PROVIDERS,PROVIDERS,user1097_-5_PROVIDERS,user1097_-5_PROVIDERS@eknowedge.com,user1097_-5_PROVIDERS,192.168.1.108,Y
user1098,-5,TECHNOLOGY,TECHNOLOGY,TECHNOLOGY,TECHNOLOGY,user1098_-5_TECHNOLOGY,user1098_-5_TECHNOLOGY@eknowedge.com,user1098_-5_TECHNOLOGY,192.168.1.108,Y
user1099,-5,OPERATIONS,OPERATIONS,OPERATIONS,OPERATIONS,user1099_-5_OPERATIONS,user1099_-5_OPERATIONS@eknowedge.com,user1099_-5_OPERATIONS,192.168.1.108,Y
user1100,-5,SALES,SALES,SALES,SALES,user1100_-5_SALES,user1100_-5_SALES@eknowedge.com,user1100_-5_SALES,192.168.1.108,Y
user1101,-5,MARKETING,MARKETING,MARKETING,MARKETING,user1101_-5_MARKETING,user1101_-5_MARKETING@eknowedge.com,user1101_-5_MARKETING,192.168.1.108,Y
user1102,-5,SUPPORT,SUPPORT,SUPPORT,SUPPORT,user1102_-5_SUPPORT,user1102_-5_SUPPORT@eknowedge.com,user1102_-5_SUPPORT,192.168.1.108,Y
user1103,-5,STRATEGY,STRATEGY,STRATEGY,STRATEGY,user1103_-5_STRATEGY,user1103_-5_STRATEGY@eknowedge.com,user1103_-5_STRATEGY,192.168.1.108,Y
user1104,-5,TECHNOLOGY,TECHNOLOGY,TECHNOLOGY,TECHNOLOGY,user1104_-5_TECHNOLOGY,user1104_-5_TECHNOLOGY@eknowedge.com,user1104_-5_TECHNOLOGY,192.168.1.108,Y
user1105,-5,OPERATIONS,OPERATIONS,OPERATIONS,OPERATIONS,user1105_-5_OPERATIONS,user1105_-5_OPERATIONS@eknowedge.com,user1105_-5_OPERATIONS,192.168.1.108,Y
user1106,-5,SALES,SALES,SALES,SALES,user1106_-5_SALES,user1106_-5_SALES@eknowedge.com,user1106_-5_SALES,192.168.1.108,Y
user1107,-5,MARKETING,MARKETING,MARKETING,MARKETING,user1107_-5_MARKETING,user1107_-5_MARKETING@eknowedge.com,user1107_-5_MARKETING,192.168.1.108,Y
user1108,-5,SUPPORT,SUPPORT,SUPPORT,SUPPORT,user1108_-5_SUPPORT,user1108_-5_SUPPORT@eknowedge.com,user1108_-5_SUPPORT,192.168.1.108,Y
user1109,-5,STRATEGY,STRATEGY,STRATEGY,STRATEGY,user1109_-5_STRATEGY,user1109_-5_STRATEGY@eknowedge.com,user1109_-5_STRATEGY,192.168.1.108,Y
user1110,-5,PROVIDERS,PROVIDERS,PROVIDERS,PROVIDERS,user1110_-5_PROVIDERS,user1110_-5_PROVIDERS@eknowedge.com,user1110_-5_PROVIDERS,192.168.1.108,Y
user1111,-5,TECHNOLOGY,TECHNOLOGY,TECHNOLOGY,TECHNOLOGY,user1111_-5_TECHNOLOGY,user1111_-5_TECHNOLOGY@eknowedge.com,user1111_-5_TECHNOLOGY,192.168.1.108,Y
user1112,-5,OPERATIONS,OPERATIONS,OPERATIONS,OPERATIONS,user1112_-5_OPERATIONS,user1112_-5_OPERATIONS@eknowedge.com,user1112_-5_OPERATIONS,192.168.1.108,Y
user1113,-5,SALES,SALES,SALES,SALES,user1113_-5_SALES,user1113_-5_SALES@eknowedge.com,user1113_-5_SALES,192.168.1.108,Y
user1114,-5,MARKETING,MARKETING,MARKETING,MARKETING,user1114_-5_MARKETING,user1114_-5_MARKETING@eknowedge.com,user1114_-5_MARKETING,192.168.1.108,Y
user1115,-5,SUPPORT,SUPPORT,SUPPORT,SUPPORT,user1115_-5_SUPPORT,user1115_-5_SUPPORT@eknowedge.com,user1115_-5_SUPPORT,192.168.1.108,Y
user1116,-5,STRATEGY,STRATEGY,STRATEGY,STRATEGY,user1116_-5_STRATEGY,user1116_-5_STRATEGY@eknowedge.com,user1116_-5_STRATEGY,192.168.1.108,Y
user1117,-5,TECHNOLOGY,TECHNOLOGY,TECHNOLOGY,TECHNOLOGY,user1117_-5_TECHNOLOGY,user1117_-5_TECHNOLOGY@eknowedge.com,user1117_-5_TECHNOLOGY,192.168.1.108,Y
user1118,-5,OPERATIONS,OPERATIONS,OPERATIONS,OPERATIONS,user1118_-5_OPERATIONS,user1118_-5_OPERATIONS@eknowedge.com,user1118_-5_OPERATIONS,192.168.1.108,Y
user1119,-5,SALES,SALES,SALES,SALES,user1119_-5_SALES,user1119_-5_SALES@eknowedge.com,user1119_-5_SALES,192.168.1.108,Y
user1120,-5,MARKETING,MARKETING,MARKETING,MARKETING,user1120_-5_MARKETING,user1120_-5_MARKETING@eknowedge.com,user1120_-5_MARKETING,192.168.1.108,Y
user1121,-5,SUPPORT,SUPPORT,SUPPORT,SUPPORT,user1121_-5_SUPPORT,user1121_-5_SUPPORT@eknowedge.com,user1121_-5_SUPPORT,192.168.1.108,Y
user1122,-5,STRATEGY,STRATEGY,STRATEGY,STRATEGY,user1122_-5_STRATEGY,user1122_-5_STRATEGY@eknowedge.com,user1122_-5_STRATEGY,192.168.1.108,Y
user1123,-5,PROVIDERS,PROVIDERS,PROVIDERS,PROVIDERS,user1123_-5_PROVIDERS,user1123_-5_PROVIDERS@eknowedge.com,user1123_-5_PROVIDERS,192.168.1.108,Y
user1124,-5,TECHNOLOGY,TECHNOLOGY,TECHNOLOGY,TECHNOLOGY,user1124_-5_TECHNOLOGY,user1124_-5_TECHNOLOGY@eknowedge.com,user1124_-5_TECHNOLOGY,192.168.1.108,Y
user1125,-5,OPERATIONS,OPERATIONS,OPERATIONS,OPERATIONS,user1125_-5_OPERATIONS,user1125_-5_OPERATIONS@eknowedge.com,user1125_-5_OPERATIONS,192.168.1.108,Y
user1126,-5,SALES,SALES,SALES,SALES,user1126_-5_SALES,user1126_-5_SALES@eknowedge.com,user1126_-5_SALES,192.168.1.108,Y
user1127,-5,MARKETING,MARKETING,MARKETING,MARKETING,user1127_-5_MARKETING,user1127_-5_MARKETING@eknowedge.com,user1127_-5_MARKETING,192.168.1.108,Y
user1128,-5,SUPPORT,SUPPORT,SUPPORT,SUPPORT,user1128_-5_SUPPORT,user1128_-5_SUPPORT@eknowedge.com,user1128_-5_SUPPORT,192.168.1.108,Y
user1129,-5,STRATEGY,STRATEGY,STRATEGY,STRATEGY,user1129_-5_STRATEGY,user1129_-5_STRATEGY@eknowedge.com,user1129_-5_STRATEGY,192.168.1.108,Y
user1130,-5,TECHNOLOGY,TECHNOLOGY,TECHNOLOGY,TECHNOLOGY,user1130_-5_TECHNOLOGY,user1130_-5_TECHNOLOGY@eknowedge.com,user1130_-5_TECHNOLOGY,192.168.1.108,Y
user1131,-5,OPERATIONS,OPERATIONS,OPERATIONS,OPERATIONS,user1131_-5_OPERATIONS,user1131_-5_OPERATIONS@eknowedge.com,user1131_-5_OPERATIONS,192.168.1.108,Y
user1132,-5,SALES,SALES,SALES,SALES,user1132_-5_SALES,user1132_-5_SALES@eknowedge.com,user1132_-5_SALES,192.168.1.108,Y
user1133,-5,MARKETING,MARKETING,MARKETING,MARKETING,user1133_-5_MARKETING,user1133_-5_MARKETING@eknowedge.com,user1133_-5_MARKETING,192.168.1.108,Y
user1134,-5,SUPPORT,SUPPORT,SUPPORT,SUPPORT,user1134_-5_SUPPORT,user1134_-5_SUPPORT@eknowedge.com,user1134_-5_SUPPORT,192.168.1.108,Y
user1135,-5,STRATEGY,STRATEGY,STRATEGY,STRATEGY,user1135_-5_STRATEGY,user1135_-5_STRATEGY@eknowedge.com,user1135_-5_STRATEGY,192.168.1.108,Y
user1136,-5,PROVIDERS,PROVIDERS,PROVIDERS,PROVIDERS,user1136_-5_PROVIDERS,user1136_-5_PROVIDERS@eknowedge.com,user1136_-5_PROVIDERS,192.168.1.108,Y
user1137,-5,TECHNOLOGY,TECHNOLOGY,TECHNOLOGY,TECHNOLOGY,user1137_-5_TECHNOLOGY,user1137_-5_TECHNOLOGY@eknowedge.com,user1137_-5_TECHNOLOGY,192.168.1.108,Y
user1138,-5,OPERATIONS,OPERATIONS,OPERATIONS,OPERATIONS,user1138_-5_OPERATIONS,user1138_-5_OPERATIONS@eknowedge.com,user1138_-5_OPERATIONS,192.168.1.108,Y
user1139,-5,SALES,SALES,SALES,SALES,user1139_-5_SALES,user1139_-5_SALES@eknowedge.com,user1139_-5_SALES,192.168.1.108,Y
user1140,-5,MARKETING,MARKETING,MARKETING,MARKETING,user1140_-5_MARKETING,user1140_-5_MARKETING@eknowedge.com,user1140_-5_MARKETING,192.168.1.108,Y
user1141,-5,SUPPORT,SUPPORT,SUPPORT,SUPPORT,user1141_-5_SUPPORT,user1141_-5_SUPPORT@eknowedge.com,user1141_-5_SUPPORT,192.168.1.108,Y
user1142,-5,STRATEGY,STRATEGY,STRATEGY,STRATEGY,user1142_-5_STRATEGY,user1142_-5_STRATEGY@eknowedge.com,user1142_-5_STRATEGY,192.168.1.108,Y
